objid,fileid,ra,dec,u,g,r,i,z,field
1237649962455597207,587724241230692473,51.0169808,-7.08179351,21.861916,19.319458,17.786743,17.194515,16.822042,113
1237649961918595201,587724240693690454,50.79417888,-7.62560938,20.998215,18.692019,17.408722,16.824276,16.354342,111
1237649961918660752,587724240693755985,50.93798117,-7.58357781,19.721874,17.910347,16.862148,16.383818,16.016594,112
1237649962455531710,587724241230626981,50.85247666,-7.03035787,20.888725,18.790394,17.422049,16.864616,16.486235,112
1237649962455531725,587724241230626991,50.89109841,-7.03717621,21.018856,18.898066,17.719698,17.211769,16.848763,112
1237649962455531728,587724241230626993,50.89024046,-7.01409811,20.396231,18.462379,17.291573,16.781763,16.407949,112
1237648705134657599,587722983909752923,230.64984765,0.56922959,19.443716,18.338066,17.889019,17.56949,17.441547,582
1237648705134657828,587722983909753146,230.66146068,0.60852452,19.830252,18.109804,17.068434,16.603796,16.275995,582
1237648721789780467,588848900471718273,230.66435179,0.2294399,19.494349,18.212315,17.50437,17.089247,16.876602,767
1237648704597721147,587722983372816448,230.51130271,0.18981724,20.929838,18.850811,17.77141,17.300776,16.971684,581
1237648721789780262,588848900471718176,230.68006191,0.26882831,20.605928,18.59935,17.514751,17.035215,16.684875,767
1237648705134592466,587722983909753091,230.61676045,0.61526559,19.813915,17.915022,17.009323,16.609777,16.298601,581
1237648705671528656,587722984446623982,230.633738,0.84687135,19.68704,17.634081,16.72838,16.296715,15.990286,582
1237648704597655754,587722983372751055,230.3512847,0.11415577,19.017836,17.043852,16.04306,15.581583,15.225375,580
1237648721252778345,588848899934716246,230.37186966,-0.02325335,20.101294,17.899162,16.798409,16.322767,15.933339,765
1237648704060784718,587722982835880032,230.37239392,-0.24381067,19.648884,17.694086,16.693197,16.255693,15.856403,580
1237648704060915948,587722982836011292,230.62228656,-0.34009795,20.053526,18.493587,17.691381,17.282618,17.024532,582
1237648720716103907,588848899398041835,230.76979055,-0.51658308,19.210859,17.921415,17.365135,17.021748,16.759254,768
1237648720716038212,588848899397976361,230.62972462,-0.47210697,19.168495,17.115978,15.964495,15.479241,15.051469,767
1237648721252909331,587722983372882240,230.64220999,0.00354560173,19.333046,17.890381,17.116756,16.707817,16.423302,767
1237648720716038479,588848899397976395,230.64762188,-0.47608483,20.322935,18.171537,17.040165,16.530586,16.08177,767
1237648704060915938,587722982836011284,230.62174567,-0.37763513,20.076561,18.35181,17.299091,16.723101,16.30476,582
1237648704597852355,587722983372947713,230.78599699,0.01724904,19.694847,17.891859,16.959578,16.497059,16.156893,583
1237648720716038444,588848899397976358,230.6272149,-0.57653954,20.910902,18.890114,17.809587,17.369326,16.973707,767
1237648702987108553,587729778525012224,230.48832095,-1.10395094,19.952934,18.035519,17.137476,16.707069,16.380911,581
1237649962455531717,587724241230626986,50.88350781,-7.0597437,20.219755,18.597391,17.595148,17.100683,16.717836,112
1237648704060785026,587722982835880340,230.45801486,-0.26448391,20.241179,18.396849,17.33164,16.880753,16.504889,580
1237648704060850227,587722982835945544,230.50566017,-0.2394933,19.621401,18.156652,17.151415,16.633654,16.315775,581
1237648704060784894,587722982835880212,230.36252466,-0.25386796,20.366669,18.521727,17.538626,17.104252,16.779503,580
1237649961919840589,587724240694935825,53.71196834,-7.23420309,18.791309,17.527309,16.860071,16.473539,16.276531,130
1237649961382903915,587724240157999202,53.47680975,-7.57085522,20.027662,18.278328,17.732271,17.339582,17.111971,129
1237649961382969481,587724240158064784,53.76027322,-7.5957389,20.076893,18.303251,17.323309,16.871815,16.547068,130
1237649961382903887,587724240157999176,53.581115,-7.58807215,17.609892,16.865459,16.597919,16.262693,16.2097,129
1237649961382903955,587724240157999238,53.57902538,-7.65051738,19.883505,18.137711,17.158749,16.70949,16.364681,129
1237649961382904093,587724240157999256,53.4837706,-7.59322663,20.508348,18.744566,17.795124,17.283075,16.862631,129
1237649961919774946,587724240694870268,53.51649659,-7.26106822,18.812218,17.270956,16.565546,16.149191,15.843586,129
1237649961919774923,587724240694870246,53.49504525,-7.14073042,16.794476,14.96763,14.038662,13.559493,13.123075,129
1237649961919840672,587724240694935858,53.66250205,-7.26743021,19.932093,18.434593,17.709866,17.271461,17.014975,130
1237649961919840539,587724240694935791,53.66571105,-7.23949369,20.02953,18.014599,17.084061,16.642336,16.288012,130
1237649927557611780,587727178472620247,53.51874183,-7.29643145,19.25613,18.180643,17.657675,17.352203,17.119677,92
1237649961919840545,587724240694935697,53.66868993,-7.14391452,17.68121,16.338633,15.612678,15.221652,14.886914,130
1237649961919774952,587724240694870279,53.52905805,-7.18147323,19.088715,17.922935,17.404402,17.060232,16.890299,129
1237649961919840515,587724240694935777,53.60426342,-7.07690234,20.125536,18.622784,17.739096,17.218378,16.845457,130
1237649961382772816,587724240157868136,53.30401351,-7.549575,15.656927,14.461119,13.99836,13.67889,13.43742,127
1237649961382838334,587724240157933613,53.39074476,-7.64065813,20.671675,18.665522,17.700798,17.258675,16.934509,128
1237649961382707426,587724240157802710,53.16670239,-7.72277477,20.306601,18.422422,17.251318,16.739775,16.38306,126
1237649961382772971,587724240157868185,53.26879679,-7.71530602,18.972677,17.603668,17.013924,16.67244,16.417725,127
1237649961382772885,587724240157868156,53.20058835,-7.69376426,20.599083,18.414839,17.279922,16.786591,16.375208,127
1237649961382838446,587724240157933729,53.37277676,-7.55233259,17.08922,15.973243,15.49283,15.242464,15.047962,128
1237648722819612996,587726032226812214,130.2952798,1.06046539,20.363424,18.584202,17.662312,17.263166,16.902704,97
1237648722819547379,587726032226811925,130.25810793,1.16712405,20.559763,18.593491,17.450953,16.958946,16.578825,96
1237650797286916151,587727942951633167,130.49094722,0.9299119,18.417685,16.740618,16.019148,15.661577,15.397789,68
1237650797286785434,587726032226812222,130.30204944,1.03935595,19.003788,17.956539,17.536737,17.17778,17.096552,66
1237648722304303234,588848900986241091,179.60880223,0.71310802,18.653414,16.670616,15.791733,15.386555,15.110874,426
1237648722841108582,588848901523046518,179.51256355,1.0905901,19.195498,17.403437,16.543446,16.150656,15.857877,425
1237648722304303594,588848900986241276,179.64384259,0.73313914,20.904303,18.555603,17.262613,16.76432,16.406614,426
1237648722841174194,588848901523112111,179.63286418,1.13192308,18.1385,17.171841,16.820946,16.593019,16.435915,426
1237648722841174212,588848901523112128,179.64556684,1.08818793,19.255341,17.689302,17.176949,16.824963,16.595089,426
1237648721767366810,588848900449304761,179.47845151,0.22580026,20.711494,18.526424,17.6471,17.198048,16.875093,425
1237648721767366789,588848900449304725,179.45195643,0.27216116,20.017902,18.151489,17.087023,16.643906,16.299749,425
1237648722304237769,588848900986175683,179.45895878,0.82375499,18.416286,17.24966,16.809122,16.525434,16.341469,425
1237648722841043218,588848901522981147,179.2791421,1.17825103,19.32814,18.085999,17.648886,17.392729,17.141888,424
1237648722841043066,588848901522981001,179.27476236,1.12552161,17.383423,15.539731,14.592002,14.079368,13.722525,424
1237648721766908093,588848900448845994,178.46370124,0.39257141,19.51099,17.92058,17.000345,16.538883,16.240097,418
1237648722303713539,588848900985651369,178.24170837,0.64804715,20.616999,18.873392,17.922995,17.340799,16.988161,417
1237648721230495989,588848899912433883,179.45685351,-0.13572304,19.851181,18.058815,17.038923,16.56835,16.201687,425
1237648721230496029,588848899912433918,179.50245378,-0.20592042,18.569288,16.689936,15.738482,15.311397,14.953187,425
1237648720693624962,588848899375562904,179.4970303,-0.48404303,19.60088,17.620903,16.546661,16.115313,15.736344,425
1237648720156688532,588848898838626344,179.27643732,-0.97720555,18.008684,16.12748,15.219377,14.811391,14.485947,424
1237648720693690625,588848899375628564,179.67067473,-0.59718174,17.974579,16.780077,16.330332,16.130342,16.008472,426
1237648720693690572,588848899375628512,179.6111821,-0.55252976,19.821451,18.062332,17.044996,16.613396,16.211082,426
1237648720693756115,588848899375694005,179.68638436,-0.60291775,20.636345,18.71697,17.479959,16.992092,16.595045,427
1237648720693624990,588848899375562930,179.51643835,-0.52074671,20.404823,18.580732,17.549749,17.126408,16.788866,425
1237648720693690602,588848899375628539,179.65721517,-0.47017691,20.118383,18.411757,17.560453,17.179783,16.881742,426
1237648720156754092,588848898838692020,179.47928911,-0.91015139,20.095728,17.976477,16.775177,16.304552,15.957196,425
1237648720156753985,588848898838691913,179.51933333,-1.04164672,20.081562,17.945631,16.853222,16.400455,16.069664,425
1237648720156754089,588848898838692015,179.47636313,-0.97002447,20.239529,18.546211,17.49085,16.986458,16.589767,425
1237648720693821697,588848899375759552,179.84036692,-0.51224044,19.076368,17.174772,16.241354,15.807946,15.460955,428
1237648720693821710,588848899375759565,179.85925418,-0.43209512,19.207747,17.61529,16.896996,16.493818,16.214808,428
1237648720693755918,588848899375694011,179.68927664,-0.45437784,19.089857,17.597843,16.823181,16.433298,16.134712,427
1237648720693756163,588848899375694050,179.71799129,-0.5302032,19.787251,17.765224,16.587141,16.072397,15.631618,427
1237648720693887114,588848899375825027,179.99841946,-0.46416227,19.963825,17.956993,17.03351,16.616707,16.274996,429
1237648720693887153,588848899375825058,180.023369,-0.49532375,18.475332,16.438931,15.480154,15.038002,14.689511,429
1237648720156885196,588848898838823068,179.72739805,-0.90539469,19.647236,18.213877,17.374149,16.930424,16.709602,427
1237648720156819668,588848898838757600,179.645917,-1.02331757,20.284271,18.322508,17.185116,16.721291,16.39451,426
1237648720156819646,588848898838757577,179.62770135,-0.90750186,19.950987,18.246738,17.316841,16.851192,16.512415,426
1237648720156819511,588848898838757574,179.62558053,-0.99406729,20.870588,18.782593,17.772808,17.370661,17.074873,426
1237648720156950712,588848898838888651,179.88470529,-0.9960589,19.076138,17.633358,16.937229,16.543983,16.262846,428
1237648720156950691,588848898838888633,179.87019157,-0.92588242,20.601871,18.596472,17.556303,17.120625,16.747078,428
1237648720157016082,588848898838954058,180.00196052,-1.02796318,18.277863,17.016678,16.433336,16.064964,15.839746,429
1237648720157016135,588848898838954076,180.0356214,-0.88936441,19.106024,17.907839,17.287273,16.87709,16.642294,429
1237648702964957305,587722981740052580,180.01745212,-1.10790666,19.233337,17.425924,16.487904,15.945627,15.562689,243
1237648721230495987,588848899912433881,179.45580853,-0.07940696,19.407265,18.19537,17.623451,17.322294,17.16151,425
1237648721230495996,588848899912433889,179.46659143,-0.16569228,19.256929,18.24568,17.485073,17.080526,16.815895,425
1237648722303844479,588848900985782407,178.55750374,0.65273029,20.202965,18.52354,17.498859,17.019333,16.708416,419
1237648722303713442,588848900985651366,178.24056277,0.7026997,19.3011,17.481859,16.569994,16.088467,15.723479,417
1237648721766973609,588848900448911530,178.60843003,0.27754898,19.042379,17.868711,17.561253,17.343575,17.185848,419
1237648721766908058,588848900448845975,178.44284638,0.3296287,18.289789,16.80275,16.092014,15.68847,15.389219,418
1237648721766908077,588848900448845984,178.45462213,0.37882464,20.624809,18.29645,17.121487,16.634705,16.272291,418
1237648721766842445,588848900448780474,178.28350643,0.36907372,19.930649,17.971075,17.093206,16.631193,16.323664,417
1237648721766908093,588848900448845994,178.46370124,0.39257141,19.51099,17.92058,17.000345,16.538883,16.240097,418
1237648721766907969,588848900448845888,178.44098923,0.34612547,19.741867,18.069231,17.346838,16.911854,16.673941,418
1237648721766908088,588848900448845992,178.4621827,0.41814756,20.928093,18.775906,17.592871,17.091352,16.750109,418
1237648721766842523,588848900448780435,178.23686646,0.32916664,20.316339,18.371172,17.213408,16.74427,16.42721,417
1237648720693100668,588848899375038613,178.26268062,-0.44789609,19.720224,18.266365,17.552845,17.189205,16.941538,417
1237648720693166246,588848899375104179,178.41996813,-0.42977992,20.091887,18.121426,17.123175,16.696775,16.367249,418
1237648722841042953,588848901522980870,179.23755955,1.11586747,17.113733,15.89847,15.284869,14.926982,14.651221,424
1237648704046694510,587722982821789832,198.18733434,-0.27722629,21.345528,18.878336,17.507568,16.986546,16.562117,365
1237648702972887135,587722981747982438,198.00962754,-1.14551915,19.919189,17.992899,17.060822,16.647461,16.31562,364
1237648720164880711,588848898846818560,198.03382411,-0.99588611,20.407965,18.556166,17.620283,17.201464,16.914783,549
1237648702972887169,587722981747982465,198.05199781,-1.09512902,18.845783,17.135395,16.709339,16.441908,16.336777,364
1237648702972887110,587722981747982415,197.99224164,-1.17760216,18.384258,17.270105,16.808365,16.466955,16.334917,364
1237648720164880482,588848898846818583,198.05533346,-0.98990351,19.934149,17.883766,16.908518,16.47394,16.203577,549
1237648702972887116,587722981747982424,197.99812309,-1.13506558,19.103441,17.079443,16.097919,15.666842,15.330619,364
1237648702972888054,588848898846818524,197.98685711,-1.04450509,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,364
1237648720164880599,588848898846818469,198.06468201,-0.93054748,18.726141,16.676872,15.722936,15.281951,14.946779,549
1237648720164880665,588848898846818526,197.99461824,-1.01349456,19.377356,17.509136,16.604271,16.178293,15.830887,549
1237648720164880458,588848898846818380,198.02341156,-0.9168683,19.680182,17.969591,17.2589,16.814966,16.591875,549
1237648720701751467,588848899383689376,198.05695355,-0.43899834,19.823898,18.128752,17.229336,16.810699,16.493736,549
1237648720701751442,588848899383689358,198.02534796,-0.51141878,20.419334,18.882008,17.834404,17.315363,16.921118,549
1237648720701751456,588848899383689369,198.03912473,-0.61434503,19.610209,17.713881,16.695419,16.200405,15.807532,549
1237648704046628971,587722982821724281,198.03645797,-0.23903892,18.03746,16.627283,16.069263,15.789057,15.628846,364
1237648703509758113,587722982284853290,198.02665348,-0.8307699,19.435812,17.369768,16.43302,15.990958,15.685577,364
1237648704046628952,587722982821724262,198.01842944,-0.3337848,20.044096,18.253399,17.386597,16.984585,16.671038,364
1237648703509758235,587722982284853267,198.01404719,-0.73866823,19.981319,18.400715,17.55625,17.073729,16.712357,364
1237648702972821696,587722981747916983,197.90885033,-1.05769675,18.29965,16.837416,16.176308,15.799546,15.529351,363
1237648702972821684,587722981747916975,197.89938723,-1.0903501,20.060226,18.145174,17.179459,16.660984,16.259138,363
1237648720164814988,588848898846752913,197.84746468,-0.96213991,18.493277,17.431984,17.038364,16.742172,16.651487,548
1237648720164815010,588848898846752924,197.89208125,-0.87653401,19.623045,17.990318,17.077749,16.62397,16.303322,548
1237648720164815013,588848898846752926,197.90256318,-0.92206687,20.250782,18.324594,17.460217,17.052248,16.734118,548
1237648703509692605,587722982284787742,197.89992453,-0.77223753,19.866432,17.781216,16.661242,16.191515,15.813856,363
